id,full_name,description,position_type,referral_id,employer_id,photo_url,photo_origin,notes,work_title,links,photo_url_2,photo_origin_2,notes_2,work_title_2,links_2,commission_id
30974,Байлевич Елена Эдуардовна,Центральной районной организацией города Гомеля общественного объединения «Белорусский республиканский союз молодежи»,0,11,NULL,,,,,,,,,,,2668
30975,Бугаева Жанна Васильевна,гражданами путем подачи заявления,0,4000,NULL,,,,,,,,,,,2668
30976,Василенко Людмила Анатольевна,Центральной районной организацией г.Гомеля Белорусского профессионального союза работников образования и науки,0,26,NULL,,,,,,,,,,,2668
30977,Куликова Алла Владимировна,гражданами путем подачи заявления,0,4000,NULL,,,,,,,,,,,2668
30978,Мильто Валерия Витальевна,районной организацией Центрального района г.Гомеля Республиканской партии труда и справедливости,0,3,NULL,,,,,,,,,,,2668
30979,Пархомец Елена Владимировна,Центральной районной организацией г.Гомель общественного объединения «Белорусский союз женщин»,0,8,NULL,,,,,,,,,,,2668
30980,Савостьянова Елена Сергеевна,гражданами путем подачи заявления,0,4000,NULL,,,,,,,,,,,2668
30981,Степанькова Виктория Юрьевна,гражданами путем подачи заявления,0,4000,NULL,,,,,,,,,,,2668
30982,Ус Татьяна Владимировна,Центральной районной организацией города Гомеля Белорусского Общества Красного Креста,0,5,NULL,,,,,,,,,,,2668
30983,Шляхтенко Наталья Валерьевна,гражданами путем подачи заявления,0,4000,6623,,,,,,,,,,,2668
30984,Дежурко Александр Васильевич,Центральной районной организацией г.Гомель Республиканского общественного объединения «Белая Русь»,1,4,NULL,,,,,,,,,,,2669
30985,Кабешева Кристина Валерьевна,Центральной районной организацией города Гомеля Белорусского Общества Красного Креста,2,5,NULL,,,,,,,,,,,2669
30986,Заикова Татьяна Петровна,трудовым коллективом структурного подразделения «Травматолого-ортопедическое отделение» учреждения «Гомельская областная детская клиническая больница»,3,NULL,13442,,,,,,,,«Травматолого-ортопедическое отделение» учреждения «Гомельская областная детская клиническая больница»,,,2669
30987,Коршак Светлана Владимировна,Центральной районной организацией г.Гомель общественного объединения «Белорусский союз женщин»,0,8,NULL,,,,,,,,,,,2669
30988,Мельникова Антонина Михайловна,Центральной районной организацией г.Гомеля Белорусского общественного объединения ветеранов,0,1,NULL,,,,,,,,,,,2669
30989,Носкова Надежда Васильевна,Центральной районной г.Гомеля организацией общественного объединения «Белорусский фонд мира»,0,15,13442,,,,,,,,,,,2669
30990,Жаранков Василий Васильевич,Центральной районной организацией г.Гомеля Белорусского общественного объединения ветеранов,1,1,NULL,,,,,,,,,,,2670
30991,Ищенко Николай Александрович,трудовым коллективом учреждения образования «Гомельское государственное училище олимпийского резерва»,2,NULL,6751,,,,,,,,«Гомельское государственное училище олимпийского резерва»,,,2670
30992,Петрова Наталья Александровна,Центральной районной организацией города Гомеля Белорусского Общества Красного Креста,3,5,NULL,,,,,,,,,,,2670
30993,Зборовская Алёна Владимировна,Центральной районной организацией города Гомеля общественного объединения «Белорусский республиканский союз молодежи»,0,11,NULL,,,,,,,,,,,2670
30994,Касеец Сергей Владимирович,Центральной районной г.Гомеля организацией общественного объединения «Белорусский фонд мира»,0,15,NULL,,,,,,,,,,,2670
30995,Колодник Андрей Петрович,первичной профсоюзной организацией учреждения образования «Гомельский государственный профессиональный лицей речного флота»,0,NULL,10970,,,,,,,,,,,2670
30996,Ломач Василий Николаевич,трудовым коллективом учреждения образования «Гомельский государственный профессиональный лицей речного флота»,0,NULL,4727,https://members2020by.s3.eu-north-1.amazonaws.com/03-020-0012%20%D0%9B%D0%BE%D0%BC%D0%B0%D1%87%20%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B8%D0%B9%20%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87.jpeg,https://ggptu30.schools.by/director/214448,"Учреждение образования ""ГГПЛ речного флота""№30 г.Гомеля",,,,,«Гомельский государственный профессиональный лицей речного флота»,,,2670
30997,Микульская Жанна Михайловна,первичной профсоюзной организацией учреждения образования «Гомельское государственное училище олимпийского резерва»,0,NULL,6751,,,,,,,,,,,2670
30998,Потапенко Татьяна Николаевна,Центральной районной организацией г.Гомель общественного объединения «Белорусский союз женщин»,0,8,NULL,,,,,,,,,,,2670
30999,Северин Светлана Владимировна,Центральной районной организацией г.Гомель Республиканского общественного объединения «Белая Русь»,0,4,NULL,,,,,,,,,,,2670
31000,Чикунов Юрий Николаевич,гражданами путем подачи заявления,0,4000,6751,,,,,,,,,,,2670
31001,Пузыренко Татьяна Ивановна,Центральной районной организацией г.Гомель общественного объединения «Белорусский союз женщин»,1,8,NULL,,,,,,,,,,,2671
31002,Дубровская Елена Викторовна,Центральной районной организацией г.Гомель Республиканского общественного объединения «Белая Русь»,2,4,NULL,,,,,,,,,,,2671
31003,Хлебоказова Людмила Владимировна,трудовым коллективом структурных подразделений «Предметно-цикловая комиссия «Общее фортепиано» и «Концертмейстерский класс» учреждения образования «Гомельский государственный колледж искусств имени Н.Ф.Соколовского»,3,NULL,12746,,,,,,,,«Предметно-цикловая комиссия «Общее фортепиано» и «Концертмейстерский класс» учреждения образования «Гомельский государственный колледж искусств имени Н.Ф.Соколовского»,,,2671
31004,Батусова Светлана Валерьевна,трудовым коллективом структурного подразделения «Предметно-цикловая комиссия «Хоровое дирижирование» учреждения образования «Гомельский государственный колледж искусств имени Н.Ф.Соколовского»,0,NULL,12750,,,,,,,,«Предметно-цикловая комиссия «Хоровое дирижирование» учреждения образования «Гомельский государственный колледж искусств имени Н.Ф.Соколовского»,,,2671
31005,Борисович Ирина Сергеевна,трудовым коллективом структурного подразделения «Предметно-цикловая комиссия «Дисциплины социально-гуманитарного цикла» учреждения образования «Гомельский государственный колледж искусств имени Н.Ф.Соколовского»,0,NULL,12743,,,,,,,,«Предметно-цикловая комиссия «Дисциплины социально-гуманитарного цикла» учреждения образования «Гомельский государственный колледж искусств имени Н.Ф.Соколовского»,,,2671
31006,Жарина Елена Васильевна,Центральной районной г.Гомеля организацией общественного объединения «Белорусский фонд мира»,0,15,NULL,,,,,,,,,,,2671
31007,Максименко Андрей Сергеевич,Центральной районной организацией города Гомеля общественного объединения «Белорусский республиканский союз молодежи»,0,11,12750,,,,,,,,,,,2671
31008,Мороз Марина Александровна,трудовым коллективом структурного подразделения «Предметно-цикловая комиссия «Струнные народные инструменты» учреждения образования «Гомельский государственный колледж искусств имени Н.Ф.Соколовского»,0,NULL,12749,,,,,,,,«Предметно-цикловая комиссия «Струнные народные инструменты» учреждения образования «Гомельский государственный колледж искусств имени Н.Ф.Соколовского»,,,2671
31009,Попель Вера Фёдоровна,трудовым коллективом структурного подразделения «Предметно-цикловая комиссия «Оркестровое дирижирование» учреждения образования «Гомельский государственный колледж искусств имени Н.Ф.Соколовского»,0,NULL,12747,,,,,,,,«Предметно-цикловая комиссия «Оркестровое дирижирование» учреждения образования «Гомельский государственный колледж искусств имени Н.Ф.Соколовского»,,,2671
31010,Попова Ольга Евгеньевна,трудовым коллективом структурного подразделения «Предметно-цикловая комиссия «Музыковедение» учреждения образования «Гомельский государственный колледж искусств имени Н.Ф.Соколовского»,0,NULL,12745,,,,,,,,«Предметно-цикловая комиссия «Музыковедение» учреждения образования «Гомельский государственный колледж искусств имени Н.Ф.Соколовского»,,,2671
31011,Рычкова Наталья Александровна,трудовым коллективом структурного подразделения «Предметно-цикловая комиссия «Специальное фортепиано» учреждения образования «Гомельский государственный колледж искусств имени Н.Ф.Соколовского»,0,NULL,12748,,,,,,,,«Предметно-цикловая комиссия «Специальное фортепиано» учреждения образования «Гомельский государственный колледж искусств имени Н.Ф.Соколовского»,,,2671
31012,Фролова Ольга Сергеевна,трудовым коллективом структурного подразделения «Предметно-цикловая комиссия «Искусство эстрады» учреждения образования «Гомельский государственный колледж искусств имени Н.Ф.Соколовского»,0,NULL,12744,,,,,,,,«Предметно-цикловая комиссия «Искусство эстрады» учреждения образования «Гомельский государственный колледж искусств имени Н.Ф.Соколовского»,,,2671
31013,Дерябина Инна Ивановна,Центральной районной организацией г.Гомеля Белорусского профессионального союза работников образования и науки,1,26,NULL,,,,,,,,,,,2672
31014,Поплавская Анжела Леонидовна,районной организацией Центрального района г.Гомеля Республиканской партии труда и справедливости,2,3,NULL,,,,,,,,,,,2672
31015,Авраменко Ирина Евгеньевна,Центральной районной организацией г.Гомель Республиканского общественного объединения «Белая Русь»,3,4,NULL,,,,,,,,,,,2672
31016,Глазунова Елена Анатольевна,гражданами путем подачи заявления,0,4000,NULL,,,,,,,,,,,2672
31017,Зиатдинов Евгений Юрьевич,Центральной районной г.Гомеля организацией общественного объединения «Белорусский фонд мира»,0,15,NULL,,,,,,,,,,,2672
31018,Курганская Валентина Леонидовна,Центральной районной организацией города Гомеля Белорусского Общества Красного Креста,0,5,NULL,,,,,,,,,,,2672
31019,Лось Александр Федорович,первичной профсоюзной организацией филиала учреждения образования «Белорусский государственный технологический университет» «Гомельский государственный политехнический колледж»,0,1132,10302,,,,,,,,,,,2672
31020,Потылкина Наталья Владимировна,трудовыми коллективами структурных подразделений «Отдел организации торговли» и «Бухгалтерия» торгового республиканского унитарного предприятия «Гомельоблсоюзпечать»,0,NULL,12504,,,,,,,,«Отдел организации торговли» и «Бухгалтерия» торгового республиканского унитарного предприятия «Гомельоблсоюзпечать»,,,2672
31021,Руденкова Алла Константиновна,Центральной районной организацией г.Гомель общественного объединения «Белорусский союз женщин»,0,8,NULL,,,,,,,,,,,2672
31022,Смотренко Роман Владимирович,первичной профсоюзной организацией государственного учреждения «Гомельский областной общественно-культурный центр»,0,NULL,NULL,,,,,,,,,,,2672
31023,Чекан Сергей Николаевич,трудовыми коллективами структурных подразделений «Хозяйственно эксплуатационный участок» и «Служба охраны труда» торгового республиканского унитарного предприятия «Гомельоблсоюзпечать»,0,NULL,13694,,,,,,,,«Хозяйственно эксплуатационный участок» и «Служба охраны труда» торгового республиканского унитарного предприятия «Гомельоблсоюзпечать»,,,2672
31024,Шевчук Юрий Григорьевич,Центральной районной организацией г.Гомеля Белорусского общественного объединения ветеранов,0,1,13694,,,,,,,,,,,2672
31025,Беспалая Ирена Васильевна,гражданами путем подачи заявления,1,4000,NULL,https://members2020by.s3.eu-north-1.amazonaws.com/03-020-0015%20%D0%91%D0%B5%D1%81%D0%BF%D0%B0%D0%BB%D0%B0%D1%8F%20%D0%98%D1%80%D0%B5%D0%BD%D0%B0%20%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,http://www.gymnasium10.by/administratsiya?nohdjmohlfcbaaaa,"ГУО ""Гимназия №10 г.Гомеля""",Директор,,,,,,,2673
31026,Башилова Наталья Анатольевна,Центральной районной организацией г.Гомель общественного объединения «Белорусский союз женщин»,2,8,NULL,https://members2020by.s3.eu-north-1.amazonaws.com/03-020-0015%20%D0%91%D0%B0%D1%88%D0%B8%D0%BB%D0%BE%D0%B2%D0%B0%20%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D1%8F%20%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0.png,http://www.gymnasium10.by/e/97514-uchitelya,"ГУО ""Гимназия №10 г.Гомеля""",учитель начальных классов,,,,,,,2673
31027,Дорощенко Оксана Вячеславовна,гражданами путем подачи заявления,3,4000,NULL,https://members2020by.s3.eu-north-1.amazonaws.com/03-020-0015%20%D0%94%D0%BE%D1%80%D0%BE%D1%89%D0%B5%D0%BD%D0%BA%D0%BE%20%D0%9E%D0%BA%D1%81%D0%B0%D0%BD%D0%B0%20%D0%92%D1%8F%D1%87%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,http://www.gymnasium10.by/administratsiya?nohdjmohlfcbaaaa,"ГУО ""Гимназия №10 г.Гомеля""",Заместитель директора по учебной работе,,,,,,,2673
31028,Грицева Виктория Анатольевна,районной организацией Центрального района г.Гомеля Республиканской партии труда и справедливости,0,3,NULL,,,,,,,,,,,2673
31029,Дегтяренко Анастасия Александровна,Центральной районной организацией города Гомеля общественного объединения «Белорусский республиканский союз молодежи»,0,11,NULL,,,,,,,,,,,2673
31030,Еремицкая Ольга Николаевна,Центральной районной организацией г.Гомеля Белорусского профессионального союза работников образования и науки,0,26,NULL,,,,,,,,,,,2673
31031,Жевняк Наталья Валерьевна,Центральной районной организацией г.Гомель Республиканского общественного объединения «Белая Русь»,0,4,NULL,https://members2020by.s3.eu-north-1.amazonaws.com/03-020-0015%20%D0%96%D0%B5%D0%B2%D0%BD%D1%8F%D0%BA%20%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D1%8F%20%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0.png,http://www.gymnasium10.by/metodicheskie-ob-edineniya/mo-belorusskogo-yazyika-i-literaturyi/pedagagichnyi-sklad-ma,"ГУО ""Гимназия №10 г.Гомеля""",учитель белорусского языка и литературы,,,,,,,2673
31032,Кравченко Вера Михайловна,трудовым коллективом государственного учреждения образования «Гимназия №10 г.Гомеля»,0,NULL,10878,https://members2020by.s3.eu-north-1.amazonaws.com/03-020-0015%20%D0%9A%D1%80%D0%B0%D0%B2%D1%87%D0%B5%D0%BD%D0%BA%D0%BE%20%D0%92%D0%B5%D1%80%D0%B0%20%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%BD%D0%B0.png,http://www.gymnasium10.by/e/97514-uchitelyaa,"ГУО ""Гимназия №10 г.Гомеля""",учитель начальных классов,,,,«Гимназия №10 г.Гомеля»,,,2673
31033,Криворучко Валентина Васильевна,Центральной районной г.Гомеля организацией общественного объединения «Белорусский фонд мира»,0,15,NULL,https://members2020by.s3.eu-north-1.amazonaws.com/03-020-0015%20%D0%9A%D1%80%D0%B8%D0%B2%D0%BE%D1%80%D1%83%D1%87%D0%BA%D0%BE%20%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%B0%20%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0.png,http://www.gymnasium10.by/e/97514-uchitelya,"ГУО ""Гимназия №10 г.Гомеля""",учитель начальных классов,,,,,,,2673
31034,Малинецкая Татьяна Александровна,гражданами путем подачи заявления,0,4000,NULL,https://members2020by.s3.eu-north-1.amazonaws.com/03-020-0015%20%D0%9C%D0%B0%D0%BB%D0%B8%D0%BD%D0%B5%D1%86%D0%BA%D0%B0%D1%8F%20%D0%A2%D0%B0%D1%82%D1%8C%D1%8F%D0%BD%D0%B0%20%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%BD%D0%B0.png,http://www.gymnasium10.by/e/97514-uchitelya,"ГУО ""Гимназия №10 г.Гомеля""",учитель начальных классов,,,,,,,2673
31035,Молчанова Елена Владимировна,Центральной районной организацией города Гомеля Белорусского Общества Красного Креста,0,5,NULL,https://members2020by.s3.eu-north-1.amazonaws.com/03-020-0015%20%D0%9C%D0%BE%D0%BB%D1%87%D0%B0%D0%BD%D0%BE%D0%B2%D0%B0%20%D0%95%D0%BB%D0%B5%D0%BD%D0%B0%20%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,http://www.gymnasium10.by/metodicheskie-ob-edineniya/mo-matematiki-fiziki-informatiki/sostav-mo,"ГУО ""Гимназия №10 г.Гомеля""",учитель информатики,,,,,,,2673
31036,Саранчук Светлана Александровна,Гомельской областной организацией Социал-демократической партии Народного Согласия,0,2,NULL,,,,,,,,,,,2673
31037,Юрченко Елена Валерьяновна,гражданами путем подачи заявления,0,4000,10878,https://members2020by.s3.eu-north-1.amazonaws.com/03-020-0015%20%D0%AE%D1%80%D1%87%D0%B5%D0%BD%D0%BA%D0%BE%20%D0%95%D0%BB%D0%B5%D0%BD%D0%B0%20%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%8C%D1%8F%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0.png,http://www.gymnasium10.by/metodicheskie-ob-edineniya/mo-belorusskogo-yazyika-i-literaturyi/pedagagichnyi-sklad-ma,"ГУО ""Гимназия №10 г.Гомеля""",учитель белорусского языка и литературы,,,,,,,2673
31038,Журович Оксана Викторовна,Центральной районной организацией города Гомеля общественного объединения «Белорусский республиканский союз молодежи»,1,11,NULL,,,,,,,,,,,2674
31039,Сиз Виталий Васильевич,трудовым коллективом Гомельского областного объединения профсоюзов,2,NULL,NULL,,,,,,,,,,,2674
31040,Иванчикова Светлана Николаевна,Центральной районной организацией г.Гомель Республиканского общественного объединения «Белая Русь»,3,4,NULL,,,,,,,,,,,2674
31041,Козлова Тамара Валентиновна,Центральной районной организацией Коммунистической партии Беларуси г.Гомеля,0,7,NULL,,,,,,,,,,,2674
31042,Красноштан Игорь Петрович,Центральной районной г.Гомеля организацией общественного объединения «Белорусский фонд мира»,0,15,NULL,,,,,,,,,,,2674
31043,Кубышкин Андрей Александрович,трудовыми коллективами структурных подразделений «Комплектовочно-сортировочный участок» и «Структурное подразделение по реализации продукции» открытого акционерного общества «Труд»,0,NULL,11748,,,,,,,,«Комплектовочно-сортировочный участок» и «Структурное подразделение по реализации продукции» открытого акционерного общества «Труд»,,,2674
31044,Павлющенко Оксана Николаевна,Центральной районной организацией города Гомеля Белорусского Общества Красного Креста,0,5,NULL,,,,,,,,,,,2674
31045,Пинчук Ольга Сергеевна,трудовым коллективом структурного подразделения «Участок производства обуви на двухслойной подошве» открытого акционерного общества «Труд»,0,NULL,13587,,,,,,,,«Участок производства обуви на двухслойной подошве» открытого акционерного общества «Труд»,,,2674
31046,Сахновская Христина Александровна,гражданами путем подачи заявления,0,4000,NULL,,,,,,,,,,,2674
31047,Степанцова Татьяна Анатольевна,Центральной районной организацией г.Гомель общественного объединения «Белорусский союз женщин»,0,8,13587,,,,,,,,,,,2674
31048,Харчевникова Марина Дмитриевна,Центральной районной организацией г.Гомель Республиканского общественного объединения «Белая Русь»,1,4,NULL,,,,,,,,,,,2675
31049,Власова Ирина Петровна,"трудовыми коллективами структурных подразделений «Отдел организации труда и заработной платы», «Планово-экономический отдел» открытого акционерного общества «8 Марта»",2,NULL,12507,,,,,,,,"«Отдел организации труда и заработной платы», «Планово-экономический отдел» открытого акционерного общества «8 Марта»",,,2675
31050,Курбацкая Наталья Владимировна,Центральной районной организацией города Гомеля Белорусского Общества Красного Креста,3,5,NULL,,,,,,,,,,,2675
31051,Бобкова Анжелика Ромуальдовна,районной организацией Центрального района г.Гомеля Республиканской партии труда и справедливости,0,3,NULL,,,,,,,,,,,2675
31052,Казьмин Юрий Васильевич,"трудовыми коллективами структурных подразделений «Отдел нормативно-справочной информатики», «Отдел управления качеством» и «Служба информатики и компьютерных технологий» открытого акционерного общества «8 Марта»",0,NULL,12496,,,,,,,,"«Отдел нормативно-справочной информатики», «Отдел управления качеством» и «Служба информатики и компьютерных технологий» открытого акционерного общества «8 Марта»",,,2675
31053,Козлова Татьяна Николаевна,Гомельской областной организацией Белорусского профессионального союза работников отраслей промышленности «БЕЛПРОФМАШ»,0,28,4320,https://members2020by.s3.eu-north-1.amazonaws.com/03-020-0017%20%D0%9A%D0%BE%D0%B7%D0%BB%D0%BE%D0%B2%D0%B0%20%D0%A2%D0%B0%D1%82%D1%8C%D1%8F%D0%BD%D0%B0%20%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,https://38mogilev.schools.by/teacher/1518656,"ГУО ""Средняя школа № 38 г.Могилева""",,,,,,,,2675
31054,Кульчицкая Наталья Львовна,трудовым коллективом структурного подразделения «Художественно экспериментальная лаборатория» открытого акционерного общества «8 Марта»,0,NULL,13717,,,,,,,,«Художественно экспериментальная лаборатория» открытого акционерного общества «8 Марта»,,,2675
31055,Пастухов Игорь Викторович,Центральной районной организацией Коммунистической партии Беларуси г.Гомеля,0,7,NULL,,,,,,,,,,,2675
31056,Сапунов Константин Игоревич,Центральной районной организацией города Гомеля общественного объединения «Белорусский республиканский союз молодежи»,0,11,NULL,,,,,,,,,,,2675
31057,Селицкий Виталий Александрович,трудовым коллективом структурного подразделения «Служба главного механика» открытого акционерного общества «8 Марта»,0,NULL,13043,,,,,,,,«Служба главного механика» открытого акционерного общества «8 Марта»,,,2675
31058,Фарнина Ирина Александровна,Центральной районной организацией г.Гомель общественного объединения «Белорусский союз женщин»,0,8,NULL,,,,,,,,,,,2675
31059,Шатилова Елена Анатольевна,Центральной районной организацией г.Гомеля общественного объединения «Белорусский фонд мира»,0,15,13717,,,,,,,,,,,2675
31060,Шевель Анатолий Алексеевич,Центральной районной организацией г.Гомеля общественного объединения «Белорусский фонд мира»,1,15,NULL,,,,,,,,,,,2676
31061,Радюк Валентина Владимировна,Гомельской областной организации Белорусского профсоюза работников транспорта и коммуникаций,2,27,NULL,,,,,,,,,,,2676
31062,Демидова Инна Николаевна,гражданами путем подачи заявления,3,4000,NULL,,,,,,,,,,,2676
31063,Барсук Сергей Николаевич,Центральной районной организацией города Гомеля Белорусского Общества Красного Креста,0,5,NULL,,,,,,,,,,,2676
31064,Гурская Ольга Васильевна,гражданами путем подачи заявления,0,4000,NULL,,,,,,,,,,,2676
31065,Кнапель Алла Александровна,гражданами путем подачи заявления,0,4000,NULL,,,,,,,,,,,2676
31066,Кругляк Галина Викторовна,Центральной районной организацией г.Гомеля Белорусского общественного объединения ветеранов,0,1,NULL,,,,,,,,,,,2676
31067,Лазарчук Елена Ивановна,трудовым коллективом структурного подразделения «Хозяйственный отдел» открытого акционерного общества «Универмаг «Гомель»,0,NULL,13698,,,,,,,,«Хозяйственный отдел» открытого акционерного общества «Универмаг «Гомель»,,,2676
31068,Лобанова Елена Николаевна,районной организацией Центрального района г.Гомеля Республиканской партии труда и справедливости,0,3,NULL,,,,,,,,,,,2676
31069,Науменко Геннадий Владимирович,гражданами путем подачи заявления,0,4000,NULL,,,,,,,,,,,2676
31070,Попкова Валентина Григорьевна,Центральной районной организацией г.Гомель Республиканского общественного объединения «Белая Русь»,0,4,NULL,,,,,,,,,,,2676
31071,Пусикова Светлана Анатольевна,Центральной районной организацией г.Гомель общественного объединения «Белорусский союз женщин»,0,8,NULL,,,,,,,,,,,2676
31072,Слюньков Игорь Николаевич,гражданами путем подачи заявления,0,4000,13698,,,,,,,,,,,2676
31073,Кубышкина Светлана Васильевна,гражданами путем подачи заявления,1,4000,NULL,,,,,,,,,,,2677
31074,Каминская Елена Львовна,Центральной районной организацией г.Гомель общественного объединения «Белорусский союз женщин»,2,8,NULL,,,,,,,,,,,2677
31075,Макаренко Наталья Васильевна,гражданами путем подачи заявления,3,4000,NULL,,,,,,,,,,,2677
31076,Барынин Михаил Игоревич,Центральной районной организацией г.Гомеля общественного объединения «Белорусский фонд мира»,0,15,NULL,,,,,,,,,,,2677
31077,Журба Елена Михайловна,гражданами путем подачи заявления,0,4000,NULL,,,,,,,,,,,2677
31078,Зуборева Оксана Григорьевна,гражданами путем подачи заявления,0,4000,NULL,,,,,,,,,,,2677
31079,Коноплич Юрий Степанович,районной организацией Центрального района г.Гомеля Республиканской партии труда и справедливости,0,3,NULL,,,,,,,,,,,2677
31080,Леванчукова Виталия Анатольевна,Центральной районной организацией Коммунистической партии Беларуси г.Гомеля,0,7,NULL,,,,,,,,,,,2677
31081,Науменко Екатерина Александровна,Центральной районной организацией г.Гомель Республиканского общественного объединения «Белая Русь»,0,4,NULL,,,,,,,,,,,2677
31082,Судас Екатерина Сергеевна,Центральной районной организацией г.Гомеля Белорусского профессионального союза работников образования и науки,0,26,NULL,,,,,,,,,,,2677
31083,Филипченко Татьяна Александровна,Центральной районной организацией г.Гомеля Белорусского Общества Красного Креста,0,5,NULL,,,,,,,,,,,2677
31084,Орлов Владимир Васильевич,Первичной профсоюзной организацией учреждения образования «Гомельский государственный университет имени Франциска Скорины»,1,NULL,10975,https://members2020by.s3.eu-north-1.amazonaws.com/03-020-0020%20%D0%9E%D1%80%D0%BB%D0%BE%D0%B2%20%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%20%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87.png,http://math.gsu.by/chair-of-computational-mathematics-and-programming/,,,проверено,,,,,,2678
31085,Жогаль Сергей Петрович,трудовым коллективом структурного подразделения «Кафедра вычислительной математики и программирования» факультета математики и технологий программирования учреждения образования «Гомельский государственный университет имени Франциска Скорины»,2,NULL,11650,https://members2020by.s3.eu-north-1.amazonaws.com/03-020-0020%20%D0%96%D0%BE%D0%B3%D0%B0%D0%BB%D1%8C%20%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9%20%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87.jpeg,http://math.gsu.by/faculty/sergey-p-zhogal/,,Декан математического факультета,,,,«Кафедра вычислительной математики и программирования» факультета математики и технологий программирования учреждения образования «Гомельский государственный университет имени Франциска Скорины»,,,2678
31086,Пинчук Лариса Ивановна,гражданами путем подачи заявления,3,4000,5800,https://members2020by.s3.eu-north-1.amazonaws.com/03-020-0020%20%D0%9F%D0%B8%D0%BD%D1%87%D1%83%D0%BA%20%D0%9B%D0%B0%D1%80%D0%B8%D1%81%D0%B0%20%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://sv8.schools.by/teacher/202347,"ГУО ""Средняя школа № 8 г. Светлогорска""",,,,,,,,2678
31087,Бородич Елена Николаевна,трудовыми коллективами структурных подразделений «Кафедра алгебры и геометрии» и «Кафедра фундаментальной и прикладной математики» факультета математики и технологий программирования учреждения образования «Гомельский государственный университет имени Франциска Скорины»,0,NULL,11649,https://members2020by.s3.eu-north-1.amazonaws.com/03-020-0020%20%D0%91%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%87%20%D0%95%D0%BB%D0%B5%D0%BD%D0%B0%20%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,http://math.gsu.by/faculty/elena-n-borodich/,,Доцент,,,,«Кафедра алгебры и геометрии» и «Кафедра фундаментальной и прикладной математики» факультета математики и технологий программирования учреждения образования «Гомельский государственный университет имени Франциска Скорины»,,,2678
31088,Бородич Руслан Викторович,трудовым коллективом структурного подразделения «Научно-исследовательский сектор» учреждения образования «Гомельский государственный университет имени Франциска Скорины»,0,NULL,12298,https://members2020by.s3.eu-north-1.amazonaws.com/03-020-0020%20%D0%91%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D1%87%20%D0%A0%D1%83%D1%81%D0%BB%D0%B0%D0%BD%20%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87.jpeg,http://math.gsu.by/faculty/ruslan-v-borodich/,,,,,,«Научно-исследовательский сектор» учреждения образования «Гомельский государственный университет имени Франциска Скорины»,,,2678
