id,full_name,description,position_type,referral_id,employer_id,photo_url,photo_origin,notes,work_title,links,photo_url_2,photo_origin_2,notes_2,work_title_2,links_2,commission_id
42830,Данивко Александр Романович,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3809
42831,Дорош Екатерина Анатольевна,профсоюз работников государственных и других учреждений,0,21,NULL,,,,,,,,,,,3809
42832,Наумович Диана Александровна,"профсоюз работников культуры, информации, спорта и туризма",0,22,NULL,,,,,,,,,,,3809
42833,Семибратова Инесса Николаевна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3809
42834,Соловьева Елена Николаевна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3809
42835,Свирид Анна Викторовна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3809
42836,Шарецкая Елена Петровна,Белорусский союз женщин,0,8,NULL,,,,,,,,,,,3809
42837,Шарецкий Андрей Георгиевич,БРСМ,0,11,NULL,,,,,,,,,,,3809
42838,Сковорода Данута Александровна,Белая Русь,1,4,NULL,,,,,,,,,,,3810
42839,Соколова Наталья Сергеевна,Кореличская центральная районная больница,2,NULL,NULL,,,,,,,,,,,3810
42840,Король Тамара Александровна,Белорусский фонд мира,3,15,NULL,,,,,,,,,,,3810
42841,Безмен Валентина Григорьевна,Белорусский союз женщин,0,8,NULL,,,,,,,,,,,3810
42842,Шабан Анатолий Аркадьевич,Кореличская центральная районная больница,0,NULL,NULL,,,,,,,,,,,3810
42843,Шевко Наталья Георгиевна,Белая Русь,1,4,NULL,,,,,,,,,,,3811
42844,Говако Николай Иванович,путем подачи заявления граждан,2,4000,NULL,,,,,,,,,,,3811
42845,Вирковская Ольга Михайловна,БРСМ,3,11,NULL,,,,,,,,,,,3811
42846,Воронович Евгений Сергеевич,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3811
42847,Дедуль Татьяна Вячеславовна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3811
42848,Жук Ольга Владимировна,Белорусский детский фонд,0,31,5808,,,,,,,,,,,3811
42849,Кожемякина Елена Вячеславовна,профсоюз работников образования и науки,0,26,NULL,,,,,,,,,,,3811
42850,Юсель Сергей Иванович,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3811
42851,Кужелевич Юрий Александрович,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3811
42852,Либоза Виктор Николаевич,профсоюз работников агропромышленного комплекса,0,23,NULL,,,,,,,,,,,3811
42853,Ложечник Ольга Борисовна,Коммунистическая партия Беларуси,0,7,NULL,,,,,,,,,,,3811
42854,Мазур Лариса Андреевна,Белорусский союз женщин,0,8,NULL,,,,,,,,,,,3811
42855,Рахманько Татьяна Викторовна,"профсоюз работников культуры, информации, спорта и туризма",0,22,NULL,,,,,,,,,,,3811
42856,Шевко Юлия Викторовна,Белорусский фонд мира,0,15,NULL,,,,,,,,,,,3811
42857,Шевко Валерий Иванович,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3811
42858,Лейко Александр Константинович,путем подачи заявления граждан,1,4000,NULL,,,,,,,,,,,3812
42859,Козловский Андрей Владимирович,БРСМ,2,11,NULL,,,,,,,,,,,3812
42860,Безмен Наталья Николаевна,профсоюз работников образования и науки,3,26,NULL,,,,,,,,,,,3812
42861,Багель Людмила Александровна,Белорусское общественное объединение ветеранов,0,1,NULL,,,,,,,,,,,3812
42862,Батура Елена Константиновна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3812
42863,Безмен Татьяна Сергеевна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3812
42864,Гаврилко Надежда Николаевна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3812
42865,Лопата Евгений Николаевич,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3812
42866,Лопата Ольга Михайловна,Белорусский союз женщин,0,8,NULL,,,,,,,,,,,3812
42867,Нимерович Валентина Викторовна,Белорусский детский фонд,0,31,NULL,,,,,,,,,,,3812
42868,Фурс Валентина Александровна,Белорусский фонд мира,0,15,NULL,,,,,,,,,,,3812
42869,Хорошко Андрей Викторович,профсоюз работников агропромышленного комплекса,0,23,NULL,,,,,,,,,,,3812
42870,Чубрик Татьяна Николаевна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3812
42871,Чубрик Валерий Васильевич,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3812
42872,Шульц Мария Владимировна,"профсоюз работников культуры, информации, спорта и туризма",0,22,NULL,,,,,,,,,,,3812
42873,Чубрик Галина Евгеньевна,профсоюз работников образования и науки,1,26,4501,https://members2020by.s3.eu-north-1.amazonaws.com/04-111-0006%20%D0%A7%D1%83%D0%B1%D1%80%D0%B8%D0%BA%20%D0%93%D0%B0%D0%BB%D0%B8%D0%BD%D0%B0%20%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,https://bar-korelichi.schools.by/director/216363,"Дзяржаўная ўстанова адукацыі ""Баранавіцкая базавая школа""",,,,,,,,3813
42874,Ритус Валерий Николаевич,путем подачи заявления граждан,2,4000,NULL,,,,,,,,,,,3813
42875,Лось Людмила Михайловна,"профсоюз работников культуры, информации, спорта и туризма",3,22,NULL,,,,,,,,,,,3813
42876,Олешкевич Ольга Васильевна,БРСМ,0,11,NULL,,,,,,,,,,,3813
42877,Олешкевич Евгений Игоревич,профсоюз работников агропромышленного комплекса,0,23,NULL,,,,,,,,,,,3813
42878,Безняк Наталья Ивановна,Белорусское общественное объединение ветеранов,0,1,NULL,,,,,,,,,,,3813
42879,Гиз Елена Николаевна,Белорусский фонд мира,0,15,NULL,,,,,,,,,,,3813
42880,Зусько Зоя Дмитриевна,Белорусский союз женщин,0,8,NULL,,,,,,,,,,,3813
42881,Козорез Владимир Вячеславович,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3813
42882,Патук Рита Владимировна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3813
42883,Чубрик Елена Ивановна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3813
42884,Бабко Ирина Евгеньевна,профсоюз работников образования и науки,1,26,NULL,,,,,,,,,,,3814
42885,Зайко Игорь Андреевич,БРСМ,2,11,NULL,,,,,,,,,,,3814
42886,Гиль Инна Леоновна,профсоюз работников агропромышленного комплекса,3,23,NULL,,,,,,,,,,,3814
42887,Гремяко Артём Владимирович,Белорусский фонд мира,0,15,NULL,,,,,,,,,,,3814
42888,Лагута Марина Ивановна,Белорусский союз женщин,0,8,NULL,,,,,,,,,,,3814
42889,Мордань Тамара Анатольевна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3814
42890,Пересько Наталья Александровна,Белорусское общественное объединение ветеранов,0,1,NULL,,,,,,,,,,,3814
42891,Ревко Константин Иосифович,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3814
42892,Савина Алеся Викторовна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3814
42893,Чубрик Евгений Вячеславович,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3814
42894,Шиш Жанна Михайловна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3814
42895,Казак Светлана Витальевна,профсоюз работников образования и науки,1,26,NULL,,,,,,,,,,,3815
42896,Уласевич Светлана Георгиевна,Белорусский детский фонд,2,31,NULL,,,,,,,,,,,3815
42897,Курдун Галина Владимировна,"профсоюз работников культуры, информации, спорта и туризма",3,22,NULL,,,,,,,,,,,3815
42898,Ошманкевич Марина Владимировна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3815
42899,Олешкевич Анатолий Фомич,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3815
42900,Гиз Валентина Александровна,Белорусский союз женщин,0,8,NULL,,,,,,,,,,,3815
42901,Гиз Владимир Аркадьевич,профсоюз работников агропромышленного комплекса,0,23,NULL,,,,,,,,,,,3815
42902,Казак Николай Николаевич,БРСМ,0,11,NULL,,,,,,,,,,,3815
42903,Карсека Виталий Чеславович,Белорусский фонд мира,0,15,NULL,,,,,,,,,,,3815
42904,Маслович Николай Владимирович,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3815
42905,Чубса Наталья Яковлевна,Белорусское общественное объединение ветеранов,0,1,NULL,,,,,,,,,,,3815
42906,Буляк Пётр Михайлович,профсоюз работников образования и науки,1,26,5490,https://members2020by.s3.eu-north-1.amazonaws.com/04-111-0009%20%D0%91%D1%83%D0%BB%D1%8F%D0%BA%20%D0%9F%D1%91%D1%82%D1%80%20%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87.jpeg,https://raica.schools.by/director/152161,"Дзяржаўная ўстанова адукацыі ""Райцаўскі вучэбна-педагагічны комплекс дзіцячы сад - сярэдняя школа""",,,,,,,,3816
42907,Пожарицкая Нина Ивановна,путем подачи заявления граждан,2,4000,NULL,,,,,,,,,,,3816
42908,Кулак Татьяна Анатольевна,Белорусский детский фонд,3,31,NULL,,,,,,,,,,,3816
42909,Василевский Николай Алексеевич,Белорусское общественное объединение ветеранов,0,1,NULL,,,,,,,,,,,3816
42910,Волк Дмитрий Николаевич,профсоюз работников агропромышленного комплекса,0,23,NULL,,,,,,,,,,,3816
42911,Захарчук Елена Константиновна,Белорусский фонд мира,0,15,NULL,,,,,,,,,,,3816
42912,Кривицкая Екатерина Станиславовна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3816
42913,Буцкевич Дмитрий Иванович,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3816
42914,Малейко Анна Владимировна,Белорусский союз женщин,0,8,NULL,,,,,,,,,,,3816
42915,Сиротина Алла Константиновна,"профсоюз работников культуры, информации, спорта и туризма",0,22,NULL,,,,,,,,,,,3816
42916,Сиротина Галина Станиславовна,БРСМ,0,11,NULL,,,,,,,,,,,3816
42917,Околов Вячеслав Карлович,путем подачи заявления граждан,1,4000,NULL,,,,,,,,,,,3817
42918,Лазарчик Татьяна Михайловна,Белая Русь,2,4,NULL,,,,,,,,,,,3817
42919,Борисевич Ольга Лукьяновна,профсоюз работников образования и науки,3,26,5490,https://members2020by.s3.eu-north-1.amazonaws.com/04-111-0010%20%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%B5%D0%B2%D0%B8%D1%87%20%D0%9E%D0%BB%D1%8C%D0%B3%D0%B0%20%D0%9B%D1%83%D0%BA%D1%8C%D1%8F%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://raica.schools.by/administration/1896108,"Дзяржаўная ўстанова адукацыі ""Райцаўскі вучэбна-педагагічны комплекс дзіцячы сад - сярэдняя школа""",,,,,,,,3817
42920,Абрамович Татьяна Николаевна,Белорусский фонд мира,0,15,NULL,,,,,,,,,,,3817
42921,Гаврош Ольга Анатольевна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3817
42922,Лихута Иван Антонович,БРСМ,0,11,NULL,,,,,,,,,,,3817
42923,Мелешко Татьяна Викторовна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3817
42924,Мелешко Наталья Александровна,Белорусский союз женщин,0,8,NULL,,,,,,,,,,,3817
42925,Пашкевич Ирина Владимировна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3817
42926,Ходорожа Сергей Теодорович,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3817
42927,Хорошко Иван Люцианович,профсоюз работников агропромышленного комплекса,0,23,NULL,,,,,,,,,,,3817
42928,Хилевич Елена Анатольевна,Белорусский детский фонд,1,31,NULL,,,,,,,,,,,3818
42929,Гомза Людмила Ивановна,Белорусское общественное объединение ветеранов,2,1,NULL,,,,,,,,,,,3818
42930,Мохань Жанна Ивановна,профсоюз работников образования и науки,3,26,4627,https://members2020by.s3.eu-north-1.amazonaws.com/04-111-0011%20%D0%9C%D0%BE%D1%85%D0%B0%D0%BD%D1%8C%20%D0%96%D0%B0%D0%BD%D0%BD%D0%B0%20%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://cirin.schools.by/administration/506524,"ГУО ""Циринский учебно-педагогический комплекс детский сад-средняя школа""",,,,,,,,3818
42931,Гомза Александр Владимирович,Белая Русь,0,4,NULL,,,,,,,,,,,3818
42932,Зинченко Галина Николаевна,Белорусский фонд мира,0,15,NULL,,,,,,,,,,,3818
42933,Королько Людмила Михайловна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3818
42934,Качкарик Светлана Михайловна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3818
42935,Кравчук Наталья Владимировна,профсоюз работников государственных и других учреждений,0,21,4228,https://members2020by.s3.eu-north-1.amazonaws.com/04-111-0011%20%D0%9A%D1%80%D0%B0%D0%B2%D1%87%D1%83%D0%BA%20%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D1%8F%20%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://23brest.schools.by/teacher/1915509,"ГУО ""Средняя школа №23 г.Бреста""",,,,,,,,3818
42936,Кравчук Олег Алексеевич,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3818
42937,Лазарчик Галина Павловна,профсоюз работников агропромышленного комплекса,0,23,NULL,,,,,,,,,,,3818
42938,Лежань Геннадий Николаевич,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3818
42939,Мулярчик Галина Николаевна,Белорусский союз женщин,0,8,NULL,,,,,,,,,,,3818
42940,Шаламан Ольга Васильевна,БРСМ,0,11,NULL,,,,,,,,,,,3818
42941,Кадлубай Наталья Леонидовна,путем подачи заявления граждан,1,4000,NULL,https://members2020by.s3.eu-north-1.amazonaws.com/04-111-0012%20%D0%9A%D0%B0%D0%B4%D0%BB%D1%83%D0%B1%D0%B0%D0%B9%20%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D1%8F%20%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://mghptk.by/administraciya.html#,УО «Мирский ГХПТК»,Директор,,,,,,,3819
42942,Ханько Александр Дмитриевич,путем подачи заявления граждан,2,4000,NULL,,,,,,,,,,,3819
42943,Мурашкевич Елена Петровна,профсоюз работников образования и науки,3,26,NULL,,,,,,,,,,,3819
42944,Бусько Валентина Васильевна,"профсоюз работников культуры, информации, спорта и туризма",0,22,NULL,,,,,,,,,,,3819
42945,Богуш Екатерина Александровна,БРСМ,0,11,5227,https://members2020by.s3.eu-north-1.amazonaws.com/04-111-0012%20%D0%91%D0%BE%D0%B3%D1%83%D1%88%20%D0%95%D0%BA%D0%B0%D1%82%D0%B5%D1%80%D0%B8%D0%BD%D0%B0%20%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://mir.schools.by/teacher/401148,"ГУО ""Средняя школа г.п.Мир""",,,,,,,,3819
42946,Гурский Александр Викторович,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3819
42947,Кобзев Николай Александрович,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3819
42948,Кизик Наталья Петровна,профсоюз работников агропромышленного комплекса,0,23,NULL,,,,,,,,,,,3819
42949,Климко Марина Александровна,Белорусский фонд мира,0,15,NULL,,,,,,,,,,,3819
42950,Мазур Андрей Леонидович,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3819
42951,Печенко Вера Владимировна,Белорусский союз женщин,0,8,NULL,,,,,,,,,,,3819
42952,Пузыревич Татьяна Казимировна,Белорусское общественное объединение ветеранов,0,1,NULL,,,,,,,,,,,3819
42953,Скок Татьяна Михайловна,профсоюз работников государственных и других учреждений,0,21,NULL,,,,,,,,,,,3819
42954,Хиневич Людмила Платоновна,УО «Мирский государственный художественный профессионально-технический колледж»,0,2062,12120,,,,,,,,,,,3819
42955,Часнович Геннадий Иванович,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3819
42956,Маркевич Леонтий Александрович,Белорусское общественное объединение ветеранов,1,1,NULL,,,,,,,,,,,3820
42957,Воронович Александр Вячеславович,путем подачи заявления граждан,2,4000,NULL,,,,,,,,,,,3820
42958,Шерстюк Екатерина Павловна,Белорусский союз женщин,3,8,NULL,,,,,,,,,,,3820
42959,Панкрат Светлана Георгиевна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3820
42960,Кот Зоя Ивановна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3820
42961,Буховец Галина Николаевна,профсоюз работников образования и науки,1,26,5380,https://members2020by.s3.eu-north-1.amazonaws.com/04-111-0014%20%D0%91%D1%83%D1%85%D0%BE%D0%B2%D0%B5%D1%86%20%D0%93%D0%B0%D0%BB%D0%B8%D0%BD%D0%B0%20%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,https://oyutsevichi.schools.by/director/140235,"Дзяржаўная ўстанова адукацыі ""Аюцавіцкая базавая школа""",,,,,,,,3821
42962,Манюк Анна Владимировна,путем подачи заявления граждан,2,4000,NULL,,,,,,,,,,,3821
42963,Гайдук Рита Евгеньевна,Белорусский фонд мира,3,15,NULL,,,,,,,,,,,3821
42964,Буховец Владимир Иванович,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3821
42965,Костюк Татьяна Евгеньевна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3821
42966,Ломонос Виктор Александрович,профсоюз работников агропромышленного комплекса,0,23,NULL,,,,,,,,,,,3821
42967,Петрович Людмила Леонтьевна,ДУО «Ясли-сад г.п. Мир»,0,NULL,13945,,,,,,,,,,,3821
42968,Петрович Марина Евгеньевна,Белорусский детский фонд,0,31,NULL,,,,,,,,,,,3821
42969,Петрушко Тамара Васильевна,Белорусский союз женщин,0,8,NULL,,,,,,,,,,,3821
42970,Ходор Вячеслав Иосифович,БРСМ,0,11,NULL,,,,,,,,,,,3821
42971,Чашок Анна Евгеньевна,Белорусское общественное объединение ветеранов,0,1,NULL,,,,,,,,,,,3821
42972,Бразовская Любовь Михайловна,путем подачи заявления граждан,1,4000,NULL,,,,,,,,,,,3822
42973,Кузьмич Николай Николаевич,Белая Русь,2,4,NULL,,,,,,,,,,,3822
42974,Плескач Любовь Ивановна,профсоюз работников образования и науки,3,26,NULL,,,,,,,,,,,3822
42975,Алешкевич Анатолий Константинович,профсоюз работников агропромышленного комплекса,0,23,NULL,,,,,,,,,,,3822
42976,Арабей Михаил Александрович,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3822
42977,Ковалевская Людмила Владимировна,"профсоюз работников культуры, информации, спорта и туризма",0,22,4044,https://members2020by.s3.eu-north-1.amazonaws.com/04-111-0015%20%D0%9A%D0%BE%D0%B2%D0%B0%D0%BB%D0%B5%D0%B2%D1%81%D0%BA%D0%B0%D1%8F%20%D0%9B%D1%8E%D0%B4%D0%BC%D0%B8%D0%BB%D0%B0%20%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://128minsk.schools.by/director/2173687,"ГУО ""Средняя школа №128 г. Минска""",,,,,,,,3822
42978,Кистень Виктор Николаевич,Яремское лесничество,0,NULL,NULL,,,,,,,,,,,3822
42979,Мазур Вячеслав Александрович,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3822
42980,Мокат Лариса Григорьевна,Белорусское общественное объединение ветеранов,0,1,NULL,,,,,,,,,,,3822
42981,Мокат Таиса Александровна,Белорусский детский фонд,0,31,NULL,,,,,,,,,,,3822
42982,Полещук Вера Михайловна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3822
42983,Пололянчик Валентина Владимировна,Белорусский фонд мира,0,15,NULL,,,,,,,,,,,3822
42984,Шарейко Екатерина Александровна,БРСМ,0,11,NULL,,,,,,,,,,,3822
42985,Сайлевич Галина Евгеньевна,путем подачи заявления граждан,1,4000,NULL,,,,,,,,,,,3823
42986,Макаревич Людмила Витальевна,Белорусский фонд мира,2,15,NULL,,,,,,,,,,,3823
42987,Дуко Светлана Ивановна,Белорусский союз женщин,3,8,NULL,,,,,,,,,,,3823
42988,Абламейко Светлана Ивановна,"профсоюз работников культуры, информации, спорта и туризма",0,22,NULL,,,,,,,,,,,3823
42989,Булдык Игорь Александрович,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3823
42990,Звонко Татьяна Петровна,Белорусский детский фонд,0,31,NULL,,,,,,,,,,,3823
42991,Кривицкий Николай Леонидович,БРСМ,0,11,NULL,,,,,,,,,,,3823
42992,Ломонос Валентина Корнеевна,профсоюз работников образования и науки,0,26,NULL,,,,,,,,,,,3823
42993,Малыщик Наталья Владимировна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3823
42994,Пологова Наталия Сергеевна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3823
42995,Романович Александр Аркадьевич,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3823
42996,Русецкая Елена Николаевна,путем подачи заявления граждан,0,4000,5492,,,,,,,,,,,3823
42997,Селявко Галина Евгеньевна,Белорусское общественное объединение ветеранов,0,1,NULL,,,,,,,,,,,3823
42998,Скачкова Нина Григорьевна,профсоюз работников государственных и других учреждений,0,21,NULL,,,,,,,,,,,3823
42999,Хиневич Надежда Владимировна,профсоюз работников агропромышленного комплекса,0,23,NULL,,,,,,,,,,,3823
43000,Манько Татьяна Николаевна,Белорусский детский фонд,1,31,NULL,,,,,,,,,,,3824
43001,Елак Светлана Дмитриевна,Белая Русь,2,4,NULL,,,,,,,,,,,3824
43002,Донь Надежда Евгеньевна,профсоюз работников образования и науки,3,26,NULL,,,,,,,,,,,3824
43003,Артюх Тамара Игоревна,Белорусский союз женщин,0,8,NULL,,,,,,,,,,,3824
43004,Глебович Александр Дмитриевич,Белорусское общественное объединение ветеранов,0,1,NULL,,,,,,,,,,,3824
43005,Капица Елена Владимировна,ДП «Луки-Агро»,0,NULL,11914,,,,,,,,,,,3824
43006,Матяс Алина Сергеевна,БРСМ,0,11,NULL,,,,,,,,,,,3824
43007,Непогода Виктор Николаевич,ДП «Луки-Агро»,0,NULL,11914,,,,,,,,,,,3824
43008,Ракач Татьяна Евгеньевна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3824
43009,Сенюта Татьяна Васильевна,профсоюз работников государственных и других учреждений,0,21,NULL,,,,,,,,,,,3824
43010,Хиневич Татьяна Александровна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3824
43011,Черняк Ирина Леонидовна,Белорусский фонд мира,0,15,NULL,,,,,,,,,,,3824
43012,Шушкевич Юрий Васильевич,профсоюз работников агропромышленного комплекса,0,23,NULL,,,,,,,,,,,3824
43013,Кергет Николай Иванович,Белорусское общественное объединение ветеранов,1,1,NULL,,,,,,,,,,,3825
43014,Жук Фёдор Николаевич,путем подачи заявления граждан,2,4000,NULL,,,,,,,,,,,3825
43015,Кергет Валентина Владимировна,Белорусский союз женщин,3,8,NULL,,,,,,,,,,,3825
43016,Башко Инна Александровна,"профсоюз работников культуры, информации, спорта и туризма",0,22,NULL,,,,,,,,,,,3825
43017,Бовшис Тамара Александровна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3825
43018,Гись Ирина Марьяновна,профсоюз работников государственных и других учреждений,0,21,NULL,,,,,,,,,,,3825
43019,Дубкова Ирина Владимировна,Белорусский фонд мира,0,15,NULL,,,,,,,,,,,3825
43020,Дубкова Наталья Ивановна,БРСМ,0,11,NULL,,,,,,,,,,,3825
43021,Мащёнский Семён Михайлович,Белая Русь,0,4,NULL,,,,,,,,,,,3825
43022,Маскалик Надежда Владимировна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3825
43023,Ракач Николай Николаевич,профсоюз работников агропромышленного комплекса,0,23,NULL,,,,,,,,,,,3825
43024,Сас Александр Павлович,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3825
43025,Ясюля Наталья Ивановна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3825
43026,Марук Петр Петрович,от Лидской районной организации Республиканского общественного объединения «Белая Русь»,1,4,4072,,,,,,,,,,,3826
43027,Белоокий Евгений Зенонович,от Лидской районной организации общественного объединения «Белорусский республиканский союз молодежи»,2,11,NULL,,,,,,,,,,,3826
43028,Ясюкайть Ольга Эдуардовна,от Лидской районной организации Белорусского Общества Красного Креста,3,5,NULL,,,,,,,,,,,3826
43029,Гой Елена Вацлавовна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3826
43030,Ильяшенко Ирена Чеславовна,от Лидской районной организации общественного объединения «Белорусский фонд мира»,0,15,NULL,,,,,,,,,,,3826
43031,Лянцевич Тереса Бонифацевна,от Лидской районной организации Белорусского общественного объединения ветеранов,0,1,NULL,,,,,,,,,,,3826
43032,Максимчик Елена Михайловна,от Лидской районной организации общественного объединения «Белорусский союз женщин»,0,8,NULL,,,,,,,,,,,3826
43033,Радкевич Лилия Чеславовна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3826
43034,Сенько Николай Анатольевич,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3826
43035,Филиппович Вадим Владимирович,от Лидской районной организации Белорусского профессионального союза работников образования и науки,0,26,NULL,,,,,,,,,,,3826
43036,Шадуро Станислава Антоновна,от Гродненской областной организации Белорусского профессионального союза работников здравоохранения,0,25,NULL,,,,,,,,,,,3826
43037,Будник Сергей Иванович,от Лидской районной организации Республиканского общественного объединения «Белая Русь»,1,4,NULL,,,,,,,,,,,3827
43038,Удодова Татьяна Викторовна,от Лидской районной организации Белорусского профессионального союза работников агропромышленного комплекса,2,23,NULL,,,,,,,,,,,3827
43039,Шунько Светлана Семеновна,от Лидской районной организации общественного объединения «Белорусский союз женщин»,3,8,NULL,,,,,,,,,,,3827
43040,Банцевич Мария Станиславовна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3827
43041,Жигало Ольга Марьяновна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3827
43042,Кивачук Александр Григорьевич,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3827
43043,Лапян Светлана Николаевна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3827
43044,Лобан Ирина Яновна,от Лидской районной организации Белорусского профессионального союза работников образования и науки,0,26,NULL,,,,,,,,,,,3827
43045,Масейко Кирилл Андреевич,от Лидской районной организации общественного объединения «Белорусский республиканский союз молодежи»,0,11,NULL,,,,,,,,,,,3827
43046,Оковицкая Ольга Леонидовна,от Лидской районной организации общественного объединения «Белорусский фонд мира»,0,15,NULL,,,,,,,,,,,3827
43047,Рачко Анна Ивановна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3827
43048,Севастиян Валентина Яновна,от Лидской районной организации Белорусского Общества Красного Креста и путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3827
43049,Хоткевич Анастасия Викторовна,путем подачи заявления граждан,0,4000,NULL,,,,,,,,,,,3827
43050,Марсов Александр Иванович,от Лидской районной организации Республиканского общественного объединения «Белая Русь»,1,4,NULL,,,,,,,,,,,3828
43051,Дейлидко Жанна Константиновна,от Лидской районной организации общественного объединения «Белорусский союз женщин»,2,8,NULL,,,,,,,,,,,3828
43052,Янцевич Елена Вацлавовна,от Лидской районной организации Белорусского профессионального союза работников агропромышленного комплекса,3,23,NULL,,,,,,,,,,,3828
